time,GEN1:Vt,GEN1:delta,GEN1:omega,GEN1:P,GEN2:P,GEN3:P,GEN2:Vt,GEN2:delta,GEN3:delta,GEN2:omega,GEN3:omega,GEN4:delta,GEN5:delta,GEN6:delta,GEN7:delta,GEN8:delta,GEN9:delta,GEN10:delta
0.8300000000000001,1.0361748285784858,0.6046272376373192,1.000948365070606,2.5093987130819393,5.280667032916032,6.004184784842772,0.9705374425930396,1.295284291450977,1.339214011169951,1.0020103828158586,1.0019722727540765,1.53764676413924,1.6389918623991,1.4264678114023845,1.54820735943717,1.53812545317537,1.7016095164083698,0.4257742584949664
0.84,1.0364939636822628,0.6082023656374568,1.0009502399203123,2.4755813623993843,5.291869019574345,6.018657300510715,0.970736683741297,1.3030871710612408,1.3468590053449148,1.0020807067075066,1.0020380229660997,1.5429809391859692,1.6413457061515146,1.4302339127253216,1.5511832244045316,1.5433622197467007,1.7054991430585456,0.4367046467663679
0.85,1.0368162114566188,0.611797210394012,1.000956139409235,2.4418254950466634,5.304734837624425,6.034908432270824,0.9709071597251716,1.3111488314189865,1.354745048706059,1.002148878329447,1.0021014787704765,1.548188485318661,1.6435777997130105,1.4339281689401606,1.5541769816195492,1.5485319408765017,1.7093323403705594,0.44769384445434246
0.86,1.037140858948887,0.6154268972078715,1.0009660395822522,2.408284546984741,5.319178601614429,6.052826198607942,0.9710493931487167,1.3194603177008766,1.362862734406506,1.0022146368582998,1.0021624066966253,1.5532663216472635,1.6456990236041198,1.437560428304722,1.5571974959933608,1.5536414806333037,1.7131145978316356,0.4587376046626942
0.87,1.0374671951187124,0.6191064040198572,1.0009798984755691,2.37510913628371,5.335107085752714,6.072291368120524,0.9711640160700161,1.3280117385152947,1.3712018264211905,1.002277736939523,1.0022205900036913,1.5582124164082636,1.6477204399286054,1.4411410372726623,1.5602533871595283,1.5586982768304138,1.716851604689637,0.46983169253275064
0.88,1.0377945153702348,0.6228504946856527,1.0009976565292118,2.3424463546727328,5.352420338331868,6.093178244736386,0.9712517732578887,1.3367923278680134,1.3797513256309641,1.0023379497998968,1.0022758295870722,1.5630258314683851,1.6496532633784087,1.4446807828545822,1.563353015449102,1.5637103051984322,1.7205492470265558,0.4809718903314732
0.89,1.0381221259705817,0.6266736540667375,1.001019237080933,2.3104390883782937,5.371012333050292,6.115355483429368,0.9713135250087118,1.3457905109926578,1.3884995389718071,1.002395064252185,1.0023279447706184,1.5677067585242408,1.6515088333118257,1.4481908322428914,1.5665044700499062,1.568686039668979,1.7242136042903204,0.4921540024582248
0.9,1.0384493483065538,0.6305900252328234,1.0010445469377254,2.279225371139381,5.390771651438059,6.138686929331934,0.9713502493560782,1.3549939736217158,1.397434151206183,1.002448887586785,1.0023767739811866,1.5722565466941911,1.6532985869786976,1.4516826701894001,1.5697155592897252,1.5736344090265388,1.727850945221874,0.5033738603654626
0.91,1.0387755229329796,0.6346133490558844,1.0010734770208096,2.2489377720839463,5.411582190342342,6.1630324730046215,0.9713630435132443,1.3643897342573525,1.4065422988642025,1.0024992463461722,1.002422175303232,1.5766777212577066,1.6550340339521,1.4551680346411677,1.5729938029684316,1.5785647502158622,1.731467723116128,0.5146273273885271
0.92,1.039100013368416,0.6387569064593324,1.0011059030796718,2.2197028209421417,5.43332388824765,6.188248914576939,0.9713531243992675,1.373964218988668,1.41581064589674,1.002545986978981,1.0024640269121472,1.5809739933587412,1.656726731811473,1.4586588511521172,1.5763464266507057,1.5834867586209227,1.735070570357838,0.5259103034795823
0.93,1.0394222095966443,0.6430334635683082,1.0011416864704523,2.191640472856456,5.455873464102887,6.214190829518109,0.9713218281140833,1.3837033383933932,1.425225460580971,1.0025889763716047,1.002502227386077,1.5851502605528005,1.6583882631074618,1.4621671665951503,1.5797803578188492,1.588410435657687,1.7386662921766705,0.5372187298406653
0.9400000000000001,1.0397415312358094,0.647455219988536,1.001180674993743,2.1648636148263383,5.47910516230484,6.240711428933302,0.9712706082452567,1.39359256605733,1.4347726932209395,1.0026281022562564,1.0025366958969315,1.5892125981422922,1.6600302136240774,1.4657050827016798,1.5833022237744494,1.5933460340464842,1.7422618595696746,0.5485485934506817
0.9500000000000001,1.0400574303410062,0.6520337604218309,1.001222703786633,2.139477615594036,5.50289149754927,6.267663407509974,0.9712010329093089,1.4036170182441465,1.4444380541915847,1.0026632734954697,1.0025673722822888,1.5931682413111385,1.6616641519392603,1.469284689952521,1.5869183511683067,1.5983040011502776,1.7458644013440607,0.5598959314811343
0.96,1.040369393810668,0.6567800098062597,1.0012675962636521,2.11557992053756,5.527103993408279,6.294899772559012,0.9711147804529852,1.4137615342513041,1.4542070918839891,1.0026944202440435,1.0025942170008046,1.597025558137201,1.6633016102706892,1.4729180023359085,1.5906347670301586,1.60329492078231,1.7494811952385252,0.5712568355952954
0.97,1.0406769453721618,0.6617041921482312,1.0013151651011076,2.0932596928868845,5.5516139087240095,6.322274648001425,0.9710136337640525,1.4240107569948164,1.4640652701222987,1.0027214939904154,1.0026172109746097,1.6007940136294587,1.664954066579872,1.4766168934749755,1.5944572011633273,1.6083294539001733,1.753119658087329,0.5826274561255256
0.98,1.0409796471275137,0.6668157931925917,1.0013652132591722,2.0725975023187813,5.576292946223396,6.3496440476376925,0.9708994731667415,1.4343492133760352,1.4739980446384935,1.0027444674803803,1.0026363553229776,1.6044841250056867,1.666632927894297,1.4803930346085508,1.5983910897645348,1.6134182786131077,1.756787334997908,0.594004006123439
0.99,1.0412771006461035,0.672123527055176,1.0014175350359924,2.0536650617159538,5.601013938150433,6.376866612595196,0.9707742679032085,1.4447613939974773,1.4839909382097431,1.0027633345269404,1.0026516709922737,1.6081074084951374,1.6683495147949097,1.4842578348856963,1.6024415801256948,1.618572029935142,1.7604918875198483,0.6053827652776973
1.0,1.0415689475973742,0.6776353069204157,1.0014719171480189,2.036525012598518,5.625651504175944,6.403804308469195,0.9706400662288832,1.455231831811583,1.4940296140840845,1.0027781097108661,1.0026631982878227,1.6116763180189009,1.6701150470044628,1.4882223844063784,1.6066135362725675,1.6238012397184203,1.7642410807905957,0.6167600836943045
1.01,1.04185486992302,0.6833582198845787,1.0015281398307285,2.021230759451051,5.650082677371024,6.430323078343072,0.9704989841757632,1.4657451793059253,1.5040999473432728,1.0027888279772506,1.0026709963138856,1.6152041761676428,1.6719406300015953,1.4922974004083358,1.6109115453946699,1.6291162771987107,1.7680427696512122,0.6281323855344365
1.02,1.0421345895546303,0.6892985060032208,1.0015859779539147,2.007826352880163,5.67418749460923,6.456293448580933,0.9703531930631067,1.4762862838503523,1.5141880938765429,1.0027955441339553,1.0026751423283748,1.618705097961657,1.673837242575869,1.4964931769640712,1.6153399249217326,1.6345272905786559,1.7719048837337465,0.639496172505057
1.03,1.042407867689266,0.6954615415795178,1.0016452021457578,1.9963464212483986,5.697849548382415,6.481591085015667,0.970204905859095,1.4868402608555606,1.5242805566652404,1.0027983322583534,1.0026757310192838,1.622193907940929,1.6758157252305934,1.5008195385124126,1.6199027301042779,1.6400441500639589,1.7758354115303356,0.6508480271978428
1.04,1.0426745036418081,0.701851826708515,1.0017055799199603,1.9868161501434822,5.720956497662984,6.506097297894243,0.9700563625194488,1.497392564418142,1.5343642491054885,1.0027972850191749,1.0026728737100399,1.625686051192564,1.677886769333195,1.505285797506824,1.6246037619594311,1.6456763927534814,1.779842383462872,0.6621846162722567
1.05,1.042934333299046,0.7084729770710647,1.0017668768003354,1.979251308762039,5.743400536107588,6.529699494673197,0.9699098144492817,1.507929055153924,1.5444265551238177,1.0027925129205575,1.002666697501134,1.629197498978651,1.6800609069072165,1.5099007164182312,1.6294465754478658,1.651433169766441,1.783933853980965,0.6735026934790048
1.06,1.0431872272062328,0.7153277199504389,1.001828857437376,1.9736583220174708,5.765078816559132,6.55229158046745,0.9697675082523394,1.5184360649489093,1.5544553858686763,1.0027841434755835,1.0026573443554065,1.6327446496787943,1.6823485009558363,1.5146724742841053,1.634434487753705,1.6573231959687593,1.7881178827248425,0.6847991025205455
1.07,1.0434330883221357,0.7224178944244677,1.0018912867114986,1.970034386927094,5.785893831451617,6.573774306629197,0.9696316689468827,1.5289004583849946,1.564439232788515,1.0027723203166619,1.0026449701343185,1.6363442258073941,1.6847597362041737,1.519608637948652,1.6395705865461707,1.663354702636453,1.7924025147987745,0.6960707797458016
1.08,1.043671849483334,0.7297444556666245,1.0019539308178516,1.9683676315986611,5.80575374934125,6.5940555685576925,0.9695044828396192,1.5393096906254375,1.5743672169344323,1.0027572022500832,1.0026297435923837,1.640013167905603,1.687304610146592,1.524716138091751,1.6448577381097134,1.669535393367115,1.796795760209466,0.7073147566767685
1.09,1.043903470622616,0.7373074832708603,1.0020165583277982,1.9686373149226737,5.824572708364039,6.613050654403818,0.9693880802580946,1.5496518615724357,1.5842291343518424,1.0027389622619542,1.0026118453367114,1.6437685261411248,1.689992924285762,1.5300012500974194,1.6502985952381477,1.6758724035213903,1.801305572532573,0.7185281623652956
1.1,1.0441279357896542,0.7451061934973096,1.0020789412224338,1.970814064890451,5.842271067942805,6.630682446823409,0.9692845183476637,1.5599157661358005,1.594015497450973,1.0027177864825,1.0025914667583136,1.6476273504750505,1.6928342754524237,1.535469579766647,1.6558956047978708,1.682372263445263,1.8059398268790143,0.7297082255789072
1.11,1.0443452500247046,0.753138955319285,1.0021408558937535,1.9748601532990984,5.858775620523397,6.646881580342944,0.9691957641415874,1.5700909404772692,1.6037175722700674,1.0026938731154398,1.0025688089414677,1.6516065802732907,1.695838047098554,1.54112605383498,1.6616510148754358,1.6890408656914144,1.8107062972409733,0.7408522768151987
1.12,1.04455543613778,0.7614033101363147,1.0022020841093726,1.9807298044758779,5.874019765503209,6.661586557223181,0.9691236781118667,1.5801677041192503,1.6133274115676823,1.0026674313387767,1.0025440815570308,1.6557229342504105,1.6990134004619628,1.546974915212761,1.6675668814354325,1.6958834364241664,1.815612633305374,0.751957750144968
1.1300000000000001,1.044758531446567,0.7698959950034272,1.0022624139369916,1.9883695355572613,5.887943647815644,6.674743824936071,0.9690699984042378,1.5901371978295098,1.6228378837013695,1.0026386801829468,1.002517501745156,1.6599928016355487,1.70236926550715,1.5530197228259,1.6736450744257694,1.7029045111581345,1.8206663368300784,0.7630221848849463
1.1400000000000001,1.0449545845262889,0.7786129692134677,1.002321640625097,1.9977185257917953,5.90049426384914,6.686307818506169,0.9690363259533841,1.599991417214364,1.6322426972691697,1.0026078473918183,1.0024892929924092,1.6644321354434053,1.7059143315554992,1.5592633558977926,1.6798872832788136,1.7101079149459129,1.82587473768504,0.774043227101618
1.1500000000000001,1.045143652023722,0.7875494440569588,1.0023795674367,2.008709012299523,5.911625537504194,6.696240971009592,0.9690241106640403,1.6097232419722216,1.6415364215077395,1.00257516827157,1.0024596840078153,1.6690563487179062,1.7096570375274178,1.5657080224789208,1.686295021768381,1.7174967470953746,1.8312449696670872,0.785018630948314
1.16,1.0453257955857127,0.7966999155729216,1.0024360064332156,2.0212667097132715,5.921298369227646,6.704513695474317,0.9690346388304684,1.6193264607767903,1.6507145024565542,1.0025408845320025,1.0024289076019053,1.6738802145922367,1.7136055617297932,1.5723552719999356,1.6928696321941308,1.7250733704627474,1.836783946202834,0.7959462598383731
1.17,1.045501078949791,0.8060582000941177,1.0024907792058984,2.0353112511447713,5.929480660811511,6.711104341289836,0.9690690219509905,1.6287957917749454,1.6597732749115424,1.0025052431243668,1.00239719957239,1.6789177709765477,1.7177678111339345,1.5792060115968638,1.6996122888763825,1.7328394053338676,1.8424983360593594,0.8068240874577831
1.18,1.0456695652409291,0.8156174723813936,1.002543717552546,2.050756647959056,5.936147318608815,6.715999128019492,0.9691281870761733,1.6381268986982187,1.6687099702038515,1.002468495079347,1.002364797599675,1.6841822306441656,1.7221514101019353,1.586260525933581,1.7065240009556073,1.7407957278731678,1.8483945391867136,0.8176501986212863
1.19,1.0458313145141758,0.8253703061341066,1.0025946640974834,2.0675117658990265,5.941280237607765,6.719192059223648,0.9692128688091456,1.6473164025992193,1.6775227198503073,1.0024308943484197,1.0023319401550548,1.6896858974389024,1.726763688532877,1.5935185002269716,1.7136056145017509,1.7489424730882617,1.8544786628199124,0.8284227899764355
1.2,1.045986381577897,0.835308716657035,1.0026434728531244,2.0854808151748667,5.944868268527013,6.720684818557411,0.9693236030547252,1.6563618892352239,1.686210555131731,1.002392696651444,1.0022988654240956,1.6954400892706645,1.7316116694144108,1.6009790461641489,1.7208578139490136,1.7572790422276596,1.8607564979708713,0.8391401705605731
1.21,1.046134814126772,0.8454242054586575,1.0026900097216833,2.104563852215186,5.946907169758883,6.720486650015317,0.9694607225909035,1.6652619121308496,1.6947734026638044,1.002354158333019,1.002265810247444,1.7014550685045033,1.7367020557797916,1.6086407303888182,1.7282811228816173,1.765804114500343,1.8672334964425743,0.8498007622160861
1.22,1.0462766512076125,0.8557078065511335,1.0027341529358844,2.1246572908639685,5.947399545607075,6.71861422376986,0.9696243545121074,1.674015991360399,1.7032120760328189,1.0023155352298942,1.0022330090810816,1.7077399802803517,1.7420412170852233,1.6165016052251109,1.7358759042053638,1.774515662978784,1.8739147484987413,0.8604030998696385
1.23,1.0464119220346113,0.8661501342188133,1.002775793437766,2.1456544208950183,5.94635477185268,6.715091488606615,0.9698144195689236,1.682624608098406,1.711528263575717,1.0022770815515312,1.0022006929778966,1.7143027992275708,1.747635175037224,1.624559241301989,1.7436423597483377,1.7834109745216316,1.880804961322208,0.8709458316813322
1.24,1.0465406451639196,0.8767414320194837,1.0028148351949269,2.1674459318002497,5.943788909252765,6.709949511509021,0.9700306334040266,1.6910891949943454,1.7197245123904843,1.0022390487758022,1.0021690885923507,1.72115028496107,1.7534895889144828,1.6328107617393703,1.7515805293418545,1.7924866735287848,1.887908438394201,0.8814277190699299
1.25,1.0466628280306152,0.8874716227808552,1.0028511954538046,2.18992043988507,5.9397246051421195,6.703226304506896,0.9702725096592008,1.6994121224347185,1.7278042086694914,1.0022016845617674,1.0021384172099923,1.7282879466648855,1.7596097404431255,1.6412528775583375,1.7596902894396478,1.8017387493199868,1.8952290599246595,0.8918476366203933
1.26,1.0467784668442937,0.898330359353981,1.0028848049297956,2.2129650167724404,5.934190982887348,6.694966638487842,0.9705393649040784,1.7075966807630218,1.7357715544549903,1.0021652316815006,1.0021088938036011,1.7357200169857263,1.766000518298327,1.6498819239819433,1.767971351339279,1.8111625869084624,1.9027702644606712,0.9022045718800084
1.27,1.046887546832821,0.9093070758852831,1.0029156079342587,2.2364657174719014,5.9272235185463185,6.685221843294121,0.9708303253137663,1.7156470585357428,1.7436315409228902,1.0021299269730262,1.0020807261178304,1.743449435373983,1.7726664023185716,1.6586938973000311,1.776423259074811,1.820753000923498,1.9105350317960026,0.9124976250493206
1.28,1.0469900428173833,0.920391039369713,1.0029435624386578,2.2603081062134214,5.918863903728522,6.674049593101259,0.9711443350003719,1.7235683169006848,1.7513899183083061,1.002096000316586,1.0020541137843464,1.7514778409239928,1.7796114475314815,1.6676844919809148,1.7850453870538485,1.830504272420238,1.9185258672996104,0.9227260085740023
1.29,1.0470859200959606,0.9315714012492042,1.002968640076309,2.2843777782743513,5.909159893346429,6.661513675810923,0.9714801658828252,1.7313663601928662,1.7590531625944144,1.0020636736366608,1.0020292474696373,1.7598055746799013,1.7868392681017626,1.6768491377245336,1.793836937515198,1.8404101883013906,1.9267447877749089,0.9328890466435705
1.3,1.0471751356068877,0.9428372488229918,1.0029908260824145,2.3085608760437273,5.898165136704094,6.6476837449969715,0.9718364289606694,1.7390479028531038,1.7666284390948925,1.002033159932417,1.0020063080578567,1.768431691289163,1.7943530213224392,1.686183036165547,1.802796937885505,1.850464083063928,1.9351933089545383,0.9429861746026319
1.31,1.0472576393393245,0.954177656239609,1.0030101191732725,2.3327445975724426,5.88593899019647,6.632635052828976,0.9722115868409689,1.7466204327852766,1.77412356306982,1.0020046623395296,1.0019854658712903,1.7773539798034745,1.8021553917798965,1.6956811969506222,1.811924238114453,1.86065888257429,1.9438724347274103,0.953016938280031
1.32,1.047333375953395,0.9655817348443713,1.0030265313657605,2.356817695852243,5.872546309798707,6.616448162366172,0.9726039673533697,1.7540921712803166,1.7815469575253544,1.0019783732266305,1.0019668799312513,1.7865689933475604,1.8102485758313536,1.7053384729316106,1.8212175080683133,1.8709871495680048,1.9527826481859816,0.9629809932409026
1.33,1.0474022865694883,0.9770386826609686,1.0030400877384054,2.380670967053287,5.858057221512528,6.5992086376684895,0.9730117780769361,1.7614720296481563,1.7889076083587696,1.001954473329929,1.0019506972624321,1.7960720873006084,1.818634266539999,1.7151495942352781,1.8306752350610231,1.8814411305640313,1.9619239045721106,0.9728781039662654
1.34,1.04746431068388,0.9885378327913894,1.0030508261355615,2.404197725933811,5.842546868009748,6.5810067103117476,0.9734331215937922,1.7687695627131585,1.7962150170225197,1.0019331309298407,1.0019370522439366,1.8058574655639428,1.8273136392181963,1.7251092009904718,1.8402957216004359,1.892012803880472,1.9712956261894967,0.9827081429643258
1.35,1.0475193881664167,1.0000687005248103,1.0030587968164375,2.427294266617966,5.826095129870468,6.561936921116915,0.9738660112790268,1.7759949193439084,1.803479150893717,1.0019145010737334,1.0019260660103866,1.8159182344225013,1.836287337732701,1.7352118745149503,1.8500770834250697,1.9026939284365803,1.98089669933974,0.9924710898172386
1.36,1.0475674612955896,1.0116210289533274,1.0030640620509224,2.449860306924336,5.808786320052557,6.542097736204292,0.9743083874338032,1.7831587902045092,1.810710391548694,1.001898724849123,1.001917845906629,1.8262464634474305,1.8455554617277874,1.7454521667863,1.86001724790359,1.9134760930261907,1.9907254733275344,1.0021670301665735
1.37,1.0476084767868623,1.023184832900425,1.0030666956643837,2.4717994144210964,5.790708850544214,6.521591136855008,0.9747581335692596,1.790272352931492,1.817919481155921,1.0018859287118331,1.0019124849996455,1.8368332528332003,1.8551175549224415,1.7558246280442984,1.8701139528654804,1.9243507657497914,2.0007797615685194,1.0117961546402703
1.3800000000000001,1.0476423877716237,1.034750440976968,1.0030667825338229,2.4930194123879197,5.771954870535748,6.500522183094809,0.9752130926524922,1.7973472149579568,1.825117467214303,1.0018762238737497,1.0019100616512897,1.847668806515514,1.864972594636342,1.766323832395454,1.8803647459269361,1.9353093432963606,2.0110568448209922,1.0213587577233822
1.3900000000000001,1.0476691556865616,1.0463085355891542,1.003064418037989,2.513432763883365,5.752619875889522,6.478998551396609,0.9756710831327011,1.804395354224243,1.8323156458774892,1.0018697057548478,1.0019106391554273,1.858742510376364,1.875118982696274,1.7769444013142077,1.8907669843710042,1.9463431997718654,2.0215534765500944,1.0308552365744195
1.4000000000000001,1.0476887520365046,1.0578501907333409,1.0030597074642582,2.532956932152164,5.732802290177986,6.4571300474167455,0.9761299145752157,1.8114290580321009,1.8395255041180456,1.0018664535041342,1.0019142654429396,1.8700430148101088,1.8855545378698075,1.787681024959041,1.9013178356355163,1.9574437347787779,2.0322658904203745,1.0402860897886568
1.41,1.0477011599978128,1.0693669074238963,1.0030527653752928,2.5515147156620417,5.712603018085076,6.435028095220649,0.9765874027434882,1.818460860316587,1.846758660997903,1.0018665295940272,1.0019209728578542,1.8815583208996676,1.8962764899666873,1.7985284812454903,1.912014278456386,1.9686024204601966,2.043189809899858,1.0496519161093139
1.42,1.0477063758340692,1.0808506466122139,1.0030437149386875,2.56903455613674,5.692124972512455,6.412805205001632,0.9770413839839459,1.8255034776264227,1.8540268083230618,1.001869979492489,1.0019307780075999,1.8932758694348784,1.9072814757403687,1.8094816526414497,1.922853104707559,1.9798108472329727,2.0543204599461067,1.0589534130871052
1.43,1.0477044101010276,1.0922938594677079,1.0030326872229918,2.585450818050883,5.671472577285267,6.390574421837944,0.9774897287855325,1.8325697441190267,1.8613416509708522,1.00187683141692,1.0019436816900351,1.9051826319958316,1.918565536712655,1.8205355406730777,1.9338309219722687,1.9910607679466414,2.0656525807322326,1.068191375688251
1.44,1.0476952886233648,1.1036895149049433,1.0030198204636644,2.6007040381747606,5.65075124789621,6.368448758552144,0.9779303544045175,1.8396725458904486,1.8687148471868473,1.001887096173438,1.0019596688994803,1.9172652033223851,1.9301241190334468,1.8316852781518507,1.9449441568734038,2.0023441402188085,2.077180443358652,1.0773666948506864
1.45,1.047679053231636,1.1150311242549662,1.0030052593026741,2.6147411439011403,5.630066853249454,6.34654061622023,0.978361236465246,1.8468247549727144,1.8761579491554934,1.001900767084688,1.001978708913501,1.9295098941969928,1.9419520754753943,1.8429261391546454,1.9561890591837632,2.0136531667128925,2.0888978674845475,1.086480355987883
1.46,1.0476557622537515,1.1263127629933363,1.0029891540055855,2.6275156392522407,5.6095251618524555,6.324961196312694,0.9787804194685832,1.8540391633413305,1.8836823441534891,1.0019178200087604,1.0020007554616341,1.9419028240810858,1.9540436696497991,1.854253546808996,1.967561706729832,2.024980333140601,2.100798240801694,1.0955334374393868
1.47,1.0476254907611808,1.1375290894522447,1.0029716596600835,2.638987757649726,5.589231276341854,6.303819908824154,0.9791860261613787,1.8613284172835265,1.8912991965976147,1.0019382134511783,1.0020257469766538,1.9544300127652463,1.9663925825156,1.8656630789547248,1.9790580110955227,2.036318443789185,2.11287454026255,1.1045271088669297
1.48,1.047588330575755,1.1486753604592819,1.002952935359977,2.6491245807320087,5.569289060609377,6.283223781053439,0.9795762657418619,1.8687049524831068,1.8990193912990065,1.001961888771202,1.0020536069283217,1.967077470319816,1.9789919212378555,1.87715047177073,1.990673724125139,2.0476606543921587,2.125119354964454,1.1134626295947594
1.49,1.047544390048246,1.1597474438609197,1.002933143378784,2.6579001227188375,5.549800564105287,6.263276871924293,0.9799494408970567,1.876180930180229,1.9068534782335793,1.0019887704829629,1.0020842442388924,1.9798312846649235,1.991834230435921,1.8887116214717925,2.0024044452177043,2.0590005021817555,2.1375249105823935,1.1223413468926178
1.5,1.047493793624761,1.170741827904361,1.0029124483370322,2.665295380048019,5.530865448133597,6.244079696882443,0.9803039536885712,1.883768174763924,1.9148116191333642,1.0020187666511393,1.002117553778939,1.992677706116676,2.0049115058446763,1.9003425841946116,2.0142456293977764,2.0703319329816727,2.1500830952342995,1.1311646941996816
1.51,1.0474366812212208,1.1816556274670964,1.0028910163674234,2.671298346241579,5.512580419109979,6.225728668465651,0.9806383103220725,1.8914781131515588,1.922903536195921,1.002051769380076,1.0021534169413542,2.005603228308758,2.018215210394895,1.9120395742048184,2.0261925961410356,2.0816493252195847,2.162785486655116,1.139934189287642
1.52,1.0473732074297604,1.1924865871390808,1.0028690142819827,2.675903992192186,5.495038673828139,6.208315557617489,0.9809511248529953,1.899321716302716,1.931138463198648,1.0020876553944114,1.0021917022906741,2.0185946649353985,2.031736292701243,1.9237989605673844,2.038240538926303,2.0929475107602604,2.17562338054913,1.1486514323610217
1.53,1.0473035405836992,1.2032330811779168,1.0028466087452712,2.679114212294041,5.478329361771238,6.191926980705368,0.98124112189622,1.9073094432050468,1.9395250992918633,1.0021262867084533,1.0022322662841772,2.0316392218118984,2.0454652079287143,1.9356172624314845,2.050384535479257,2.1042217924818147,2.1885878199842126,1.157318104092783
1.54,1.0472278617097135,1.2138941103725867,1.0028239654576634,2.6809377370691383,5.4625370694151005,6.176643917011427,0.9815071384202667,1.9154511876566622,1.9480715657290137,1.002167511380715,1.0022749540605373,2.0447245638019904,2.0593919409906296,1.9474911430875588,2.0626195586670506,2.115467958539455,2.201669625686786,1.1659359635932502
1.55,1.0471463633970106,1.2244692958660894,1.0028012483525905,2.6813900131583037,5.44774133130114,6.162541261196269,0.9817481247168242,1.9237562281535714,1.956785365774395,1.00221116434924,1.0023196002911834,2.057838876216669,2.0735060320138845,1.9594174029589138,2.0749404879972837,2.126682293282949,2.214859427092455,1.1745068463103903
1.56,1.047059248613634,1.2349588700016914,1.002778618811525,2.680493051751811,5.434016172415015,6.14968741489817,0.9819631446439393,1.9322331811717661,1.9656733480086086,1.0022570683425889,1.002366030088924,2.0709709203460394,2.0877966039900353,1.9713929716928127,2.087342121669417,2.137861584815775,2.2281476940044205,1.1830326618595184
1.57,1.0469667294995344,1.245363664271299,1.0027562349003336,2.67827524672524,5.4214296860980875,6.138143921229281,0.9821513752458906,1.9408899581119412,1.97474167322968,1.002305034860653,1.0024140599678706,2.0841100828436776,2.102252392514248,1.983414899516606,2.099819189121751,2.149003129205374,2.2415247687099296,1.1915153917805732
1.58,1.0468690261647917,1.2556850944576374,1.0027342506304562,2.67477116391827,5.410043651350301,6.127965145477941,0.9823121058546642,1.949733726150732,1.983995785123722,1.0023548652188248,1.0024634988482166,2.097246418741294,2.116861777498225,1.9954803480231174,2.1123663640125736,2.16010473137501,2.254980898404186,1.1999570872211767
1.59,1.0467663655194193,1.265925143074383,1.002712815248182,2.670021303147311,5.399913192962666,6.119198004828123,0.9824447367770553,1.9587708732160403,1.9934403848533768,1.0024063516484722,1.0025141490990388,2.110370687929735,2.1316128167281554,2.0075865805463415,2.1249782775700257,2.171164702728267,2.26850626777128,1.208359866543835
1.6,1.0466589801585968,1.2760863392201272,1.0026920725550876,2.6640718346748598,5.39108648745549,6.1118817493759305,0.9825487776679205,1.96800697727577,2.003079409685357,1.0024592784461719,1.0025658076119521,2.1234743849998954,2.1464932811245485,2.019730952283582,2.137649532241661,2.182181855577136,2.2820910315728042,1.2167259128557382
1.61,1.0465471073240824,1.286171735972933,1.0026721602624888,2.656974311968274,5.383604517301029,6.106047796166572,0.9826238456841773,1.9774467800993836,2.0129160157505095,1.0025134231637347,1.0026182668982078,2.1365497623936043,2.161490691547759,2.0319109003136546,2.150374715571647,2.1931554944637632,2.295725347096815,1.2250574714598224
1.62,1.0464309879590252,1.2961848854622857,1.0026532093825238,2.648785362668977,5.377500875388861,6.101719617404234,0.9826696635060438,1.9870941656205316,2.022952565001223,1.00256855783073,1.0026713162016534,2.1495898468695254,2.17659235698106,2.0441239336527994,2.163148414231032,2.2040854044842146,2.3093994063227385,1.2333568472259098
1.6300000000000001,1.046310865869601,1.3061298117644031,1.0026353436582556,2.639566359759436,5.372801621153942,6.098912683409948,0.9826860573020705,1.9969521429968051,2.033190616402017,1.0026244502009676,1.002724742619889,2.1625884493422354,2.191785413912482,2.0563676234806683,2.175965228124559,2.214971836739943,2.3231034676615416,1.241626401880969
1.6400000000000001,1.0461869870028546,1.3160109817750982,1.002618679034936,2.629383074960625,5.369525189242379,6.097634460328736,0.9826729547030191,2.007022834429876,2.043630921360141,1.0026808650142527,1.0027783322259431,2.1755401682035833,2.2070568667273562,2.0686395936583626,2.1888197844961135,2.225815491058878,2.3368278871350068,1.2498685512177745
1.6500000000000001,1.0460595988460997,1.3258332742216965,1.0026033231743277,2.618305316418479,5.367682351044904,6.0978844620237105,0.9826303828370551,2.0173074677762126,2.0542734233741364,1.0027375652646597,1.0028318711828668,2.1884403862838733,2.2223936289156097,2.0809375116491773,2.201706751954115,2.2366174961432153,2.3505631488632233,1.2580857622214874
1.6600000000000001,1.0459289499491817,1.3356019469819078,1.002589375013736,2.6064065527450553,5.367276228889727,6.099654355049989,0.9825584664653264,2.0278063739455123,2.065117261850059,1.0027943134666049,1.002885146843798,2.201285261656226,2.2377825648915044,2.0932590799406308,2.2146208543379142,2.247379387314876,2.3642998947353058,1.266280550113975
1.67,1.0457952895670524,1.3453226028829843,1.0025769243711562,2.5937635254715046,5.368302362163166,6.102928115081239,0.9824574262432983,2.038518989051339,2.076160780007523,1.00285087291011,1.0029379488302632,2.2140717125302953,2.2532105322186533,2.1056020280537378,2.2275568843466624,2.2581030820422727,2.3780289531448715,1.2744554753159716
1.68,1.0456588674165217,1.3550011541590354,1.0025660515976977,2.5804558519457874,5.370748824122101,6.1076822326725875,0.9823275771195055,2.0494438612465173,2.0874015367713112,1.0029070088968504,1.0029900700817809,2.226797396521308,2.268664424029865,2.117964105212542,2.240509716853103,2.2687908534432957,2.391741366678839,1.2826131403275196
